,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
140,31,291,0.85,,,Proposed NClaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed.,aclu-north-carolina,Other,North Carolina,a press release,"after-the-fact,civil-rights,criminal-justice,public-safety,transparency",,2016-06-29
141,32,294,0.75,,,The facts show that approximately 40 persons on death row have had all of their appellate review completed and await only the governors signature on a death warrant to end the case.,geraldine-thompson,Democrat,Florida,comments made on the House floor.,criminal-justice,State Representative,2011-04-15
142,32,295,0.2,,,Florida ranks 45th in the nation for tuition.,denise-grimsley,Republican,Florida,a statement,"education,state-budget",state representative,2012-01-31
143,32,296,0.25,0.25,0.75,"Because of a local version of Amendment 4, the taxpayers of St. Pete Beach have had to pay hundreds of thousands in legal bills.",citizens-lower-taxes-and-stronger-economy,Other,Florida,an Internet ad.,"economy,florida-amendments,taxes",,2010-03-10
144,32,297,0.15,0.0,,I would be the first Republican senator elected in New Jersey in 41 years.,steve-lonegan,Republican,New Jersey,an interview on the John Gambling radio program,"congress,elections",Conservative Activist,2013-09-23
145,32,298,0.25,,,"60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage.",jeff-merkley,Democrat,Oregon,a talk to the Human Services Coalition of Oregon,jobs,U.S. Senator,2013-12-04
146,33,299,0.4,,,"The Alternative Minimum Tax...was created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation, those original 155 taxpayers has increased to affect about 3.5-million in 2006.",rudy-giuliani,Republican,New York,a newspaper column,taxes,Attorney,2007-09-05
147,33,301,0.6,,,"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports.",kim-guadagno,Republican,,a radio interview on WNYC,economy,Lieutenant Governor of New Jersey,2011-05-11
148,33,302,0.55,,,U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase.,national-republican-senatorial-committee,Republican,,a news release,"deficit,federal-budget,taxes",,2011-09-19
149,34,303,0.0,,,"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",sarah-palin,Republican,Alaska,a message posted on Facebook,health-care,,2009-08-07
150,34,305,0.8,,,"The Democratic health care plan is a ""government takeover of our health programs.""",cw-bill-young,Republican,Florida,a speech to Pinellas County Republicans.,health-care,"U.S. Representative, Florida District 10",2010-02-20
151,34,306,0.35,,,Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,david-cicilline,Democrat,Rhode Island,a commentary in The Providence Journal,"climate-change,history,science,weather",mayor of Providence,2015-05-01
152,35,276,0.65,,,We now have the greatest income inequality since the Great Depression.,john-edwards,Democrat,North Carolina,a story by Reuters wire service.,economy,former senator,2007-05-12
153,35,311,0.2,,,College students who are NOT U.S. Citizens and who get the PELL Grant plan to return to their home countries after getting free gas cards and child care.,chain-email,Other,,an email,"education,immigration,welfare",,2013-03-28
154,36,312,0.25,0.2,,Ohio Treasurer Josh Mandel supports allowing the United States to default on its obligations.,ohio-democratic-party,Democrat,Ohio,a news release,"deficit,federal-budget",,2011-07-25
155,36,313,0.5,,,"Texas has one state inspector for every 4,500 oil and gas wells.",jeff-weems,Democrat,Texas,a speech,"energy,environment",Lawyer,2010-06-25
156,36,314,0.2,,,The unemployment rate may be as high as 42 percent.,donald-trump,Republican,New York,a press conference,"corrections-and-updates,economy,jobs",President-Elect,2015-09-28
157,37,316,0.0,,,Rick Scott doesnt have any ties to a lobbyist.,jennifer-carroll,Republican,Florida,a speech,candidates-biography,Lieutenant governor,2010-09-27
158,37,317,0.1,,,That 59 divisions in Philly had no votes for Romney in 2012 is (a) mathematical and statistical impossibility.,viral-image,Other,,various websites,elections,,2016-08-05
159,37,318,0.5,0.1,,Health care premiums up 90 percent in New Hampshire.,americans-prosperity,Other,,an ad,health-care,,2014-04-23
160,38,320,0.35,,,Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.,wendy-davis,Democrat,Texas,speaking to reporters,"crime,ethics",state senator,2014-09-23
161,39,321,0.75,,,Today gasoline hit $6 a gallon in Florida.,ron-paul,Republican,Texas,a debate in Arizona,"energy,gas-prices,tourism",U.S. representative,2012-02-22
162,39,322,0.25,,,Your tellers were paid kickbacks for directing elderly consumers from ... safe deposits to risky ones.,rick-scott,Republican,Florida,a CNN/St. Petersburg Times debate.,"candidates-biography,ethics,financial-regulation,legal-issues",Governor,2010-10-25
163,39,323,0.8,,,Seven of the 10 highest-income counties in the country ring the city of Washington D.C.,sarah-palin,Republican,Alaska,a speech at CPAC,"corrections-and-updates,federal-budget,pundits,wealth",,2013-03-16
164,39,324,0.9,,,I have tried over 100 jury cases in Travis County courts.,mindy-montford,Democrat,Texas,a campaign mailer,"candidates-biography,job-accomplishments",Attorney,2010-02-22
165,39,325,0.5,0.7,,Scott Walker gave Wisconsin job creation money to his cronies: corporate friends who contributed to his campaigns and got $570 million in job-development incentives,greater-wisconsin-political-fund,Other,Wisconsin,a campaign TV ad,"campaign-finance,economy,elections",,2014-08-20
166,40,327,0.7,,,"The health care law could cost up to $2 trillion, double what we were promised.",american-commitment,Other,,a television ad,"corrections-and-updates,federal-budget,health-care,message-machine-2012",,2012-07-10
167,40,328,0.35,,,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",peter-schweizer,Other,,"his book ""Clinton Cash""","candidates-biography,foreign-policy",,2015-04-26
168,40,506,0.6,,,Supreme Court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,ted-olson,Republican,,"an interview on ""Fox News Sunday""","gays-and-lesbians,marriage,supreme-court",Attorney,2015-01-18
169,40,526,0.2,0.15,,I was endorsed by theValley News newspaper.,bernie-s,Other,Vermont,a campaign ad,"elections,job-accomplishments",U.S. Senator,2016-02-03
170,40,532,0.4,0.1,,(Palin) supported right-wing extremist Pat Buchanan for president in 2000.,moveon,Democrat,,an e-mail.,israel,,2008-09-02
171,40,628,0.65,,,Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.,rick-perry,Republican,Texas,in a press release,health-care,Governor,2009-12-20
172,40,648,0.1,,,My tax plan wouldnt leave the federal government with a $1.1 trillion hole.,ben-carson,Republican,,the third GOP primary debate.,"federal-budget,taxes",,2015-10-28
173,40,683,0.85,,,I am now the No. 2 member of this House in terms of length of service.,bill-batchelder,Republican,Ohio,a speech on the House floor,"job-accomplishments,public-service",State representative,2013-01-07
174,40,684,0.9,1.0,,Women own just 1 percent of the worlds land.,oxfam-ireland,Other,,an info-graphic tweet,"poverty,women",,2014-07-22
175,40,685,0.15,,,McCain got more money from Airbus' U.S. executives than any other politician.,campaign-money-watch,Other,,a TV ad,"ethics,military",,2008-06-09
176,40,1097,0.6,,,The top 20 percent of income earners pay nearly 70 percent of all federal taxes.,lamar-smith,Republican,Texas,a speech to the Austin-Oak Hill Rotary Club,taxes,Congressman,2012-08-01
177,41,331,0.0,,,The health care reform bill -- on Page 16 -- outlaws private insurance.,ibdeditorialscom,Other,,an editorial.,"corporations,health-care,pundits,market-regulation",,2009-07-15
178,41,332,0.7,,,If you sell your house after 2012 you will pay a 3.8 percent sales tax on it.,chain-email,Other,,a message via the Internet,"economy,health-care,housing,income,retirement,taxes",,2012-02-02
179,41,333,0.2,0.05,,"Under his tax plan, no matter where you are in the stratosphere, youre going to be getting a tax cut.",rick-perry,Republican,Texas,an interview.,taxes,Governor,2011-10-25
180,42,290,0.0,0.05,0.05,"A sign in Dearborn, Mich., for the Advancement of Islamic Agenda for America says, Allah be praised. America we will kill you all and nothing you can do to stop it.",facebook-posts,Other,,a meme on social media,"religion,terrorism",Social media posting,2014-11-20
181,42,335,0.5,,,My opponent has no child care plan.,donald-trump,Republican,New York,"a speech in Aston, Pa.","children,corrections-and-updates",President-Elect,2016-09-13
182,42,336,0.35,0.2,0.25,The Chinese are there in Syria.,ben-carson,Republican,,the fourth GOP debate.,"foreign-policy,military",,2015-11-10
183,42,337,0.5,,,Over 300K home owner suicides attributed to foreclosures.,facebook-posts,Other,,a meme shared on social media,"economy,health-care,housing,public-health",Social media posting,2014-04-25
184,42,338,0.05,0.05,,83% of doctors have considered leaving the profession because of #Obamacare.,jeff-duncan,Republican,South Carolina,a tweet,"health-care,polls",U.S. House of Representatives,2012-07-10
185,42,339,0.05,0.05,,Ed Perlmutter voted for Viagra for rapists paid for with tax dollars.,american-action-network,Republican,,a campaign ad,"crime,health-care,message-machine",,2010-10-21
186,42,340,0.5,,,"The United States actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.",robert-menendez,Democrat,New Jersey,a video posted on YouTube,energy,U.S. Senator,2012-03-28
187,42,342,0.5,0.5,,The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.,rudy-giuliani,Republican,New York,New York.,crime,Attorney,2007-05-31
188,42,343,0.05,0.05,,President Obama is a Muslim.,18-percent-american-public,Other,,a Pew Research Center poll,"candidates-biography,obama-birth-certificate,religion",,2010-08-19
189,42,345,0.5,0.5,,"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.",sheldon-whitehouse,Democrat,Rhode Island,a speech on the Senate floor.,"economy,jobs,taxes",U.S. Senator,2010-09-27
190,42,346,0.5,,,A baby in Coos County is two times as likely to be born to a mother who is someone who used tobacco during her pregnancy as is the average baby born in Oregon or the U.S.,caddy-mckeown,Democrat,,a House floor speech,"county-government,public-health,taxes",,2013-04-04
191,42,347,0.45,,,"The most realistic estimates for jobs created by Keystone XL are maybe 2,000 jobs during the construction of the pipeline.",barack-obama,Democrat,Illinois,an interview with the 'New York Times',"climate-change,energy,environment,jobs",President,2013-07-27
192,42,348,0.1,0.1,,School children can earn higher grades by studying Islam under a new nationwide Muslim outreach program announced by President Barack Obama.,blog-posting,Other,,viral posts on the Internet,"education,islam",,2013-12-07
193,42,349,0.55,0.55,,"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs.",sheldon-whitehouse,Democrat,Rhode Island,a Senate speech ,education,U.S. Senator,2011-07-29
194,42,351,0.45,,,"Getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.",bill-batchelder,Republican,Ohio,an interview on WCPN 90.3 FM,"crime,criminal-justice,state-budget",State representative,2011-01-04
